"F_AREA";"scientificName";"LON";"LAT";"YEAR";"occurrenceStatus";"bathymetry"
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2005;1;-7.59000015258789
"47";"Thunnus alalunga";18.4167003632;-33.9000015259;2002;1;-13.6800003051758
"21";"Thunnus alalunga";-67.36;40.36;2002;1;-1060.91418457031
"27";"Thunnus alalunga";-30.81218333;37.5956;2013;1;-1699.21655273438
"27";"Thunnus alalunga";-27.8083;37.93643333;2008;1;-1765.64477539062
"21";"Thunnus alalunga";-66.61;40.83;2002;1;-412.958282470703
"27";"Thunnus alalunga";-30.30638333;37.53776667;2012;1;-1245.59350585938
"21";"Thunnus alalunga";-74.3;37.4;2001;1;-1082.15734863281
"31";"Thunnus alalunga";-53.2;17.7;2002;1;-5157.00244140625
"27";"Thunnus alalunga";-28.2694;37.95343333;2008;1;-1578.71337890625
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"27";"Thunnus alalunga";-30.53945;39.05053333;2011;1;-1752.77001953125
"27";"Thunnus alalunga";-27.19176667;38.55343333;2004;1;-758.412414550781
"21";"Thunnus alalunga";-73.625;38.0583324432;2001;1;-1481.30383300781
"31";"Thunnus alalunga";-44.68;14.01;2001;1;-2770.99951171875
"31";"Thunnus alalunga";-56.56;10.65;2005;1;-4038.0185546875
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"31";"Thunnus alalunga";-78;28.83;2003;1;-999.494995117188
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"31";"Thunnus alalunga";-77.83;28.3;2003;1;-1005.24499511719
"47";"Thunnus alalunga";18.231300354;-31.8155002594;2001;1;-16.4274997711182
"47";"Thunnus alalunga";15.3919000626;-27.4584999084;2001;1;-1.55750000476837
"31";"Thunnus alalunga";-67.83;27.01;2003;1;-5225.00244140625
"31";"Thunnus alalunga";-77.5166664124;28.5916662216;2002;1;-1030.06494140625
"21";"Thunnus alalunga";-73.26;38.31;2004;1;-1940.03442382812
"27";"Thunnus alalunga";-27.71666667;38.58333333;2000;1;-546.774597167969
"31";"Thunnus alalunga";-88.73;27.73;2005;1;-1689.62341308594
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"31";"Thunnus alalunga";-78.21;28.3;2003;1;-1017
"34";"Thunnus alalunga";-37.25;30.08;2002;1;-4362.31005859375
"47";"Thunnus alalunga";17.1173992157;-29.9335002899;2005;1;-25.2474994659424
"27";"Thunnus alalunga";-30.35993333;37.6813;2012;1;-1543.04797363281
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2000;1;-16.25
"21";"Thunnus alalunga";-74.33;37.35;2004;1;-1024.80725097656
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"27";"Thunnus alalunga";-29.96795;39.02685;2013;1;-1140.47216796875
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"31";"Thunnus alalunga";-92.28;26.75;2004;1;-1867.57788085938
"21";"Thunnus alalunga";-68.11;40.3;2000;1;-902.265869140625
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2001;1;-16.25
"31";"Thunnus alalunga";-78.66;28.46;2001;1;-908.369995117188
"21";"Thunnus alalunga";-74.78;35.68;2001;1;-818.495361328125
"31";"Thunnus alalunga";-66.16;27.18;2005;1;-5421.8125
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"27";"Thunnus alalunga";-27.55;38.73333333;2000;1;-1908.57250976562
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2000;1;-16.25
"27";"Thunnus alalunga";-28.02216667;38.25563333;2013;1;-1765.90002441406
"31";"Thunnus alalunga";-73.83;20.5;2004;1;-2897.06494140625
"21";"Thunnus alalunga";-70.8;37.2;2004;1;-4186.62109375
"21";"Thunnus alalunga";-70.63;39.91;2000;1;-480.914428710938
"47";"Thunnus alalunga";17.1173992157;-29.9335002899;2005;1;-25.2474994659424
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2004;1;-16.25
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"31";"Thunnus alalunga";-92.98;26.48;2003;1;-1764.37976074219
"21";"Thunnus alalunga";-67.25;40.31;2003;1;-1953.21435546875
"47";"Thunnus alalunga";18.4167003632;-33.9000015259;2001;1;-13.6800003051758
"47";"Thunnus alalunga";17.1173992157;-29.9335002899;2004;1;-25.2474994659424
"21";"Thunnus alalunga";-72.11;39.33;2005;1;-938.473388671875
"47";"Thunnus alalunga";17.8332996368;-32.8166999817;2000;1;-46.9949989318848
"21";"Thunnus alalunga";-70.16;39.85;2000;1;-1003.93145751953
"21";"Thunnus alalunga";-49.11;43.66;2005;1;-299.377502441406
"31";"Thunnus alalunga";-78;28.4;2000;1;-1012.18499755859
"47";"Thunnus alalunga";15.3919000626;-27.4584999084;2000;1;-1.55750000476837
"27";"Thunnus alalunga";-28.6209;38.18795;2005;1;-1017.44000244141
"21";"Thunnus alalunga";-67.43;40.4;2001;1;-579.354187011719
"31";"Thunnus alalunga";-67.21;15.43;2005;1;-4899.56494140625
"21";"Thunnus alalunga";-72.11;39.4;2002;1;-1461.12145996094
"27";"Thunnus alalunga";-27.66666667;38.71666667;2000;1;-1195.91577148438
"31";"Thunnus alalunga";-94.33;26.95;2004;1;-1577.91662597656
"21";"Thunnus alalunga";-70.2;39.96;2000;1;-390.374389648438
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"47";"Thunnus alalunga";17.8332996368;-32.8166999817;2001;1;-46.9949989318848
"27";"Thunnus alalunga";-27.01716667;38.02013333;2013;1;-2154.81494140625
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2000;1;-16.0599994659424
"47";"Thunnus alalunga";17.1173992157;-29.9335002899;2005;1;-25.2474994659424
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2001;1;-16.0599994659424
"21";"Thunnus alalunga";-70.48;39.85;2001;1;-1094.95935058594
"31";"Thunnus alalunga";-91.33;26.58;2004;1;-2398.03930664062
"31";"Thunnus alalunga";-77.96;28.53;2001;1;-1003.625
"31";"Thunnus alalunga";-78;28.35;2001;1;-1001.06500244141
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"31";"Thunnus alalunga";-77.91;28.41;2004;1;-1002.93499755859
"31";"Thunnus alalunga";-77;29;2001;1;-1095.62744140625
"31";"Thunnus alalunga";-78.83;28.41;2004;1;-863
"21";"Thunnus alalunga";-72.25;39.46;2004;1;-777.205444335938
"21";"Thunnus alalunga";-72.8;38.96;2000;1;-530.219177246094
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"21";"Thunnus alalunga";-74.48;37.23;2002;1;-841.676025390625
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"21";"Thunnus alalunga";-74.06;37.71;2001;1;-1026.94482421875
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"47";"Thunnus alalunga";18.4167003632;-33.9000015259;2000;1;-13.6800003051758
"31";"Thunnus alalunga";-66.05;27.33;2002;1;-5411.00244140625
"21";"Thunnus alalunga";-72.9;38.76;2005;1;-1183.14538574219
"21";"Thunnus alalunga";-66.96;40.65;2002;1;-209.351745605469
"31";"Thunnus alalunga";-90;26.66;2002;1;-2800.9541015625
"21";"Thunnus alalunga";-43.96;45.8;2004;1;-4615.1826171875
"31";"Thunnus alalunga";-73.75;20.31;2002;1;-1491.625
"31";"Thunnus alalunga";-88.5;28.25;2002;1;-1706.76635742188
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2003;1;-7.59000015258789
"31";"Thunnus alalunga";-90.4333305359;26.733332634;2003;1;-2504.63159179688
"21";"Thunnus alalunga";-67;40.58;2003;1;-941.381774902344
"31";"Thunnus alalunga";-92.7;26.5;2004;1;-2295.98120117188
"21";"Thunnus alalunga";-74.8;35.91;2001;1;-868.894409179688
"31";"Thunnus alalunga";-78.65;28.43;2005;1;-922.119995117188
"21";"Thunnus alalunga";-72.43;39.16;2002;1;-739.482727050781
"21";"Thunnus alalunga";-47.06;44.71;2002;1;-3494.06494140625
"31";"Thunnus alalunga";-52.51;10.05;2005;1;-4889.740234375
"31";"Thunnus alalunga";-91.66;27;2002;1;-1849.42443847656
"31";"Thunnus alalunga";-44.58;12.76;2001;1;-2420.67846679688
"31";"Thunnus alalunga";-67.18;22.6;2005;1;-5690.43505859375
"21";"Thunnus alalunga";-72.06;39.3;2004;1;-1286.09338378906
"31";"Thunnus alalunga";-78.58;28.46;2004;1;-926.809997558594
"31";"Thunnus alalunga";-78.08;28.33;2002;1;-1022.62750244141
"21";"Thunnus alalunga";-74.46;37.33;2002;1;-546.086059570312
"21";"Thunnus alalunga";-70.36;39.91;2002;1;-640.295043945312
"31";"Thunnus alalunga";-92.4;27.06;2004;1;-1337.19018554688
"21";"Thunnus alalunga";-72.0416679382;39.5916652679;2003;1;-250.924987792969
"31";"Thunnus alalunga";-67.46;16.05;2004;1;-4685.9013671875
"31";"Thunnus alalunga";-92.76;26.85;2000;1;-1574.16125488281
"47";"Thunnus alalunga";18.3192005157;-34.148601532;2004;1;-17.1900005340576
"21";"Thunnus alalunga";-69.13;39.86;2000;1;-1631.72290039062
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"27";"Thunnus alalunga";-30.30936667;39.0774;2011;1;-1854.09716796875
"21";"Thunnus alalunga";-50.55;42.53;2005;1;-2273.20751953125
"47";"Thunnus alalunga";18.231300354;-31.8155002594;2002;1;-16.4274997711182
"31";"Thunnus alalunga";-68.9;27.58;2003;1;-5333.06494140625
"47";"Thunnus alalunga";15.3919000626;-27.4584999084;2004;1;-1.55750000476837
"21";"Thunnus alalunga";-75.03;35.91;2005;1;-42.6211776733398
"31";"Thunnus alalunga";-76.8499984741;28.4416666031;2002;1;-1176.30749511719
"21";"Thunnus alalunga";-72.08;39.31;2004;1;-1185.16345214844
"31";"Thunnus alalunga";-76.91;29.55;2002;1;-1117.0625
"21";"Thunnus alalunga";-71.28;39.9;2001;1;-614.195434570312
"31";"Thunnus alalunga";-49.98;9.35;2005;1;-4858.5625
"31";"Thunnus alalunga";-87.51;27.61;2004;1;-2794.86889648438
"21";"Thunnus alalunga";-72.91;38.85;2000;1;-482.386962890625
"27";"Thunnus alalunga";-31.73475;37.80888333;2012;1;-1493.64453125
"21";"Thunnus alalunga";-74.46;37.25;2002;1;-849.2060546875
"21";"Thunnus alalunga";-71.18;39.91;2001;1;-527.89892578125
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2005;1;-16.0599994659424
"21";"Thunnus alalunga";-72.26;39.23;2002;1;-694.168884277344
"47";"Thunnus alalunga";15.3919000626;-27.4584999084;2003;1;-1.55750000476837
"31";"Thunnus alalunga";-92.88;26.88;2003;1;-1441.09020996094
"21";"Thunnus alalunga";-72.83;38.83;2004;1;-1190.63696289062
"21";"Thunnus alalunga";-66.33;40.5;2005;1;-2586.26049804688
"31";"Thunnus alalunga";-88;28;2005;1;-2410.822265625
"21";"Thunnus alalunga";-66.86;40.25;2001;1;-2369.4482421875
"21";"Thunnus alalunga";-72.13;39.36;2004;1;-1200.74145507812
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2005;1;-7.59000015258789
"31";"Thunnus alalunga";-65.6;19.26;2001;1;-7455.59912109375
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2002;1;-16.25
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"21";"Thunnus alalunga";-73.01;38.6;2002;1;-1703.38781738281
"31";"Thunnus alalunga";-50.96;8.5;2005;1;-4554.93994140625
"21";"Thunnus alalunga";-67.45;40.13;2001;1;-1921.40209960938
"31";"Thunnus alalunga";-77.81;28.3;2002;1;-1006.18499755859
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2005;1;-7.59000015258789
"21";"Thunnus alalunga";-71.83;39.65;2004;1;-720.799560546875
"21";"Thunnus alalunga";-70.18;39.96;2000;1;-340.064392089844
"31";"Thunnus alalunga";-70.33;27.1;2002;1;-5471.74755859375
"31";"Thunnus alalunga";-75.28;33.91;2001;1;-3163.21459960938
"31";"Thunnus alalunga";-77.68;28.58;2001;1;-1022.62249755859
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2005;1;-7.59000015258789
"27";"Thunnus alalunga";-25.96728333;37.7089;2008;1;-1330.3681640625
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2003;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"21";"Thunnus alalunga";-69.13;39.55;2001;1;-2355.09521484375
"21";"Thunnus alalunga";-71.66;39.68;2004;1;-1066.55310058594
"27";"Thunnus alalunga";-30.64858333;37.23975;2012;1;-2316.177734375
"21";"Thunnus alalunga";-67;40.56;2002;1;-792.601745605469
"21";"Thunnus alalunga";-72.8;38.93;2003;1;-698.828308105469
"31";"Thunnus alalunga";-78.46;28.75;2000;1;-919.682495117188
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2001;1;-16.25
"21";"Thunnus alalunga";-66.68;39.56;2005;1;-4055.03735351562
"47";"Thunnus alalunga";17.8332996368;-32.8166999817;2002;1;-46.9949989318848
"31";"Thunnus alalunga";-76.96;28.8;2002;1;-1216.30749511719
"21";"Thunnus alalunga";-72.9;38.86;2005;1;-463.876953125
"31";"Thunnus alalunga";-65.5083312988;27.7083330154;2005;1;-5309.28857421875
"34";"Thunnus alalunga";-35.46;6.35;2002;1;-3490.87255859375
"27";"Thunnus alalunga";-30.62968333;37.2566;2012;1;-2296.177734375
"31";"Thunnus alalunga";-78.5;28.36;2001;1;-952.934997558594
"31";"Thunnus alalunga";-91.91;26.75;2000;1;-1748.84521484375
"31";"Thunnus alalunga";-78.33;28.51;2002;1;-973.307495117188
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2001;1;-16.25
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2004;1;-16.25
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2000;1;-16.0599994659424
"31";"Thunnus alalunga";-89.93;26.06;2003;1;-3184.26635742188
"31";"Thunnus alalunga";-77.01;28.45;2003;1;-1089.0625
"31";"Thunnus alalunga";-56.43;10.2;2005;1;-3822.24755859375
"21";"Thunnus alalunga";-70.96;39.88;2001;1;-795.478637695312
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"21";"Thunnus alalunga";-73.35625;39.39002;2009;1;-49.9281272888184
"21";"Thunnus alalunga";-74.76;36.01;2001;1;-535.515869140625
"21";"Thunnus alalunga";-70.68;39.98;2000;1;-310.826507568359
"21";"Thunnus alalunga";-74.25;37.61;2001;1;-454.163787841797
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"21";"Thunnus alalunga";-72.1;39.43;2001;1;-652.281433105469
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2004;1;-16.0599994659424
"21";"Thunnus alalunga";-72.01;39.51;2003;1;-666.755004882812
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2001;1;-16.25
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2002;1;-16.25
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2001;1;-16.25
"31";"Thunnus alalunga";-93.61;27;2004;1;-1309.32641601562
"21";"Thunnus alalunga";-73.75;38.1;2004;1;-646.106323242188
"31";"Thunnus alalunga";-66.46;27.21;2005;1;-5477.5576171875
"31";"Thunnus alalunga";-45;13;2001;1;-2376.80322265625
"21";"Thunnus alalunga";-70.13;39.76;2000;1;-1939.09704589844
"21";"Thunnus alalunga";-73.71;38.11;2002;1;-1039.79382324219
"21";"Thunnus alalunga";-51.73;43.35;2000;1;-677.1875
"41";"Thunnus alalunga";-30.78;2.63;2001;1;-2694.65063476562
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2000;1;-16.0599994659424
"31";"Thunnus alalunga";-88.56;28.36;2005;1;-1597.83447265625
"31";"Thunnus alalunga";-74.91;33.96;2005;1;-3562.88891601562
"21";"Thunnus alalunga";-72.78;38.73;2005;1;-1964.185546875
"21";"Thunnus alalunga";-70.91;39.85;2005;1;-926.509216308594
"31";"Thunnus alalunga";-90.25;26.66;2003;1;-2701.66259765625
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"31";"Thunnus alalunga";-66.81;15.6;2001;1;-4843.8076171875
"21";"Thunnus alalunga";-73.25;38.25;2001;1;-2076.85009765625
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"31";"Thunnus alalunga";-73.81;20.41;2000;1;-1870.68505859375
"47";"Thunnus alalunga";17.1173992157;-29.9335002899;2000;1;-25.2474994659424
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2001;1;-16.0599994659424
"21";"Thunnus alalunga";-66.98;40.6;2002;1;-539.061767578125
"21";"Thunnus alalunga";-71.9000015259;39.6000003815;2001;1;-686.700012207031
"31";"Thunnus alalunga";-71.43;26.98;2004;1;-5405.17626953125
"21";"Thunnus alalunga";-73.58;38.21;2000;1;-1183.98645019531
"21";"Thunnus alalunga";-69.36;39.73;2004;1;-1933.322265625
"21";"Thunnus alalunga";-66.78;40.7;2002;1;-437.053009033203
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"21";"Thunnus alalunga";-71.63;39.83;2002;1;-468.372375488281
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"21";"Thunnus alalunga";-72.06;39.3;2004;1;-1286.09338378906
"31";"Thunnus alalunga";-52.83;9.1;2005;1;-4655.73046875
"31";"Thunnus alalunga";-90.11;26.66;2000;1;-2778.23266601562
"31";"Thunnus alalunga";-77.83;28.3;2000;1;-1005.24499511719
"21";"Thunnus alalunga";-66.91;40.55;2002;1;-1253.83093261719
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2003;1;-7.59000015258789
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2002;1;-16.25
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2000;1;-16.0599994659424
"47";"Thunnus alalunga";18.231300354;-31.8155002594;2000;1;-16.4274997711182
"31";"Thunnus alalunga";-59.4;31.6;2001;1;-5358.3125
"31";"Thunnus alalunga";-77.88;28.28;2002;1;-1005.06500244141
"31";"Thunnus alalunga";-69.0916671753;26.8416662216;2004;1;-5382.81005859375
"21";"Thunnus alalunga";-71.13;39.83;2001;1;-937.278686523438
"31";"Thunnus alalunga";-87.45;27.51;2004;1;-2868.60302734375
"31";"Thunnus alalunga";-66.3416671753;27.2416667938;2004;1;-5380.18505859375
"21";"Thunnus alalunga";-70.83;39.83;2003;1;-1021.85925292969
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2002;1;-16.25
"27";"Thunnus alalunga";-30.7175;39.31978333;2011;1;-1712.12744140625
"27";"Thunnus alalunga";-28.33333333;38.71666667;2000;1;-1075.76831054688
"27";"Thunnus alalunga";-26.15283333;37.71825;2008;1;-1404.42602539062
"31";"Thunnus alalunga";-75.7;33.66;2001;1;-3022.802734375
"31";"Thunnus alalunga";-56.7916679382;32.5416660309;2003;1;-5556.43994140625
"21";"Thunnus alalunga";-65.71;39.75;2003;1;-4241.01806640625
"31";"Thunnus alalunga";-77.75;28.31;2001;1;-1009.875
"31";"Thunnus alalunga";-77.58;28.33;2001;1;-1032.87744140625
"21";"Thunnus alalunga";-70.16;37.16;2000;1;-4298.39111328125
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2002;1;-16.25
"31";"Thunnus alalunga";-92.08;26.91;2001;1;-1995.75573730469
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2000;1;-16.0599994659424
"47";"Thunnus alalunga";18.4167003632;-33.9000015259;2001;1;-13.6800003051758
"31";"Thunnus alalunga";-78.3;28.4;2004;1;-998.872497558594
"27";"Thunnus alalunga";-27.28331667;39.17923333;2005;1;-910.184997558594
"47";"Thunnus alalunga";17.1173992157;-29.9335002899;2003;1;-25.2474994659424
"31";"Thunnus alalunga";-78.26;28.31;2001;1;-1011.19000244141
"21";"Thunnus alalunga";-66.85;40.38;2001;1;-2168.23706054688
"31";"Thunnus alalunga";-78.78;28.76;2004;1;-859.619995117188
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2003;1;-16.25
"21";"Thunnus alalunga";-44.28;45.83;2003;1;-4389.904296875
"21";"Thunnus alalunga";-47.48;44.51;2002;1;-3798.25
"21";"Thunnus alalunga";-72.96;38.75;2000;1;-788.956726074219
"21";"Thunnus alalunga";-73.3666648865;38.3500003815;2005;1;-1378.84814453125
"31";"Thunnus alalunga";-58.5749988556;31.733332634;2003;1;-5659.79248046875
"21";"Thunnus alalunga";-71.98;39.41;2000;1;-859.998901367188
"21";"Thunnus alalunga";-66.96;40.46;2001;1;-1769.46936035156
"27";"Thunnus alalunga";-31.52171667;39.40908333;2012;1;-1664.30749511719
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"47";"Thunnus alalunga";18.231300354;-31.8155002594;2001;1;-16.4274997711182
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2001;1;-16.0599994659424
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"21";"Thunnus alalunga";-71.93;39.43;2004;1;-1054.07885742188
"37";"Thunnus alalunga";3.8228;39.5;2004;1;-1507.43505859375
"31";"Thunnus alalunga";-78;28.43;2000;1;-1009.18499755859
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2001;1;-16.0599994659424
"31";"Thunnus alalunga";-75.21;33.93;2003;1;-3208.54443359375
"21";"Thunnus alalunga";-71.86;39.45;2005;1;-1296.00915527344
"31";"Thunnus alalunga";-91.86;26.3;2004;1;-2092.7734375
"21";"Thunnus alalunga";-74.18;37.66;2001;1;-666.523803710938
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2003;1;-7.59000015258789
"31";"Thunnus alalunga";-58;31.3499994278;2005;1;-5289.25244140625
"31";"Thunnus alalunga";-75.28;34;2001;1;-3108.41455078125
"31";"Thunnus alalunga";-76.6916656494;28.5416669846;2002;1;-2681.28198242188
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"21";"Thunnus alalunga";-69.9;39.88;2001;1;-870.942199707031
"21";"Thunnus alalunga";-73.65;38.1;2004;1;-1303.35388183594
"27";"Thunnus alalunga";-28.1927;38.57283333;2002;1;-1271.19177246094
"21";"Thunnus alalunga";-74;35;2003;1;-3421.40014648438
"31";"Thunnus alalunga";-65.63;24.08;2005;1;-5679.93701171875
"47";"Thunnus alalunga";18.4167003632;-33.9000015259;2001;1;-13.6800003051758
"47";"Thunnus alalunga";17.1173992157;-29.9335002899;2003;1;-25.2474994659424
"31";"Thunnus alalunga";-90.75;26.95;2005;1;-1649.00134277344
"31";"Thunnus alalunga";-78.61;28.38;2002;1;-926.872497558594
